"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
1,4202.15580716499,"1",41,"2",14,86860,"Yes",0,"No","M","Bachelors","Blue Collar",33,"Commercial",16020,3,"Minivan","no",0,"0","No",4,1,"Highly Urban/ Urban"
0,0,"0",56,"0",15,82370,"No",274135,"Yes","F","Masters","Manager",15,"Private",15340,6,"SUV","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",33,"1",12,66803,"No",193201,"Yes","M","Masters","Lawyer",32,"Private",14390,6,"Minivan","yes",0,"0","Yes",0,17,"Highly Urban/ Urban"
0,0,"0",33,"0",9,74138,"No",263173,"No","M","High School","Blue Collar",5,"Private",13640,13,"Minivan","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",49,"0",13,59743,"No",239955,"Yes","M","Bachelors","Blue Collar",11,"Commercial",12370,1,"Minivan","no",51188,"2","Yes",4,10,"Highly Urban/ Urban"
1,3808.51007189745,"0",35,"2",12,3028,"Yes",158840,"No","M","Bachelors","Student",40,"Private",5300,1,"Pickup","no",32063,"2","Yes",4,10,"Highly Urban/ Urban"
0,0,"0",34,"5",11,17698,"No",137278,"Yes","F","<High School","Home Maker",35,"Private",6670,1,"Sports Car","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",53,"0",14,107394,"No",318906,"Yes","F","High School","Blue Collar",20,"Commercial",17540,1,"SUV","no",0,"0","No",1,1,"Highly Urban/ Urban"
0,0,"0",39,"2",11,111072,"No",297741,"Yes","F","Bachelors","Manager",33,"Private",9560,4,"SUV","no",0,"0","No",4,10,"Highly Urban/ Urban"
0,0,"2",45,"2",13,109361,"No",306852,"Yes","F","Bachelors","Manager",9,"Private",1500,1,"SUV","no",0,"0","No",0,16,"Highly Urban/ Urban"
0,0,"0",52,"0",8,96707,"No",270614,"Yes","M","High School","Blue Collar",32,"Commercial",29370,13,"Panel Truck","yes",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",39,"0",11,51778,"No",64192,"No","F","High School","Home Maker",52,"Private",6620,5,"Sports Car","no",3884,"2","No",1,1,"Highly Rural/ Rural"
0,0,"0",61,"2",18,34446,"No",168224,"Yes","M","Masters","Lawyer",35,"Private",11040,4,"SUV","yes",1465,"2","No",0,9,"Highly Urban/ Urban"
1,4240.77480243288,"0",53,"0",10,30699,"No",0,"No","M","Bachelors","Clerical",42,"Commercial",22730,4,"Panel Truck","no",19644,"2","Yes",5,13,"Highly Urban/ Urban"
0,0,"0",43,"0",12,46671,"No",183055,"No","M","<High School","Blue Collar",63,"Private",9400,13,"Pickup","yes",0,"0","No",3,5,"Highly Urban/ Urban"
0,0,"0",52,"0",9,46188,"No",163879,"No","F","Masters","Manager",26,"Private",18910,6,"Minivan","no",0,"0","No",0,12,"Highly Urban/ Urban"
0,0,"0",43,"0",11,51778,"No",178766,"Yes","F","High School","Professional",51,"Private",6530,1,"Sports Car","no",8487,"2","No",3,1,"Highly Urban/ Urban"
0,0,"0",33,"3",9,58195,"No",173288,"Yes","F","High School","Professional",37,"Private",8090,1,"Sports Car","no",504,"1","No",0,1,"Highly Urban/ Urban"
0,0,"0",40,"1",11,40252,"Yes",201112,"No","M","High School","Blue Collar",41,"Private",7240,13,"Pickup","yes",0,"0","Yes",0,1,"Highly Urban/ Urban"
0,0,"0",54,"0",14,59291,"No",0,"No","M","<High School","Blue Collar",5,"Private",12830,1,"Minivan","no",6815,"1","No",6,1,"Highly Urban/ Urban"
0,0,"0",48,"0",10,51778,"No",155212,"Yes","M","Masters","Unknown",18,"Commercial",30500,1,"Panel Truck","yes",0,"0","No",2,18,"Highly Urban/ Urban"
0,0,"0",47,"0",14,106484,"No",328359,"Yes","M","Masters","Manager",49,"Commercial",28380,4,"Panel Truck","no",0,"0","No",0,19,"Highly Urban/ Urban"
0,0,"0",56,"0",13,69790,"No",198028,"Yes","M","High School","Blue Collar",44,"Commercial",15960,17,"Minivan","yes",7825,"3","No",6,1,"Highly Urban/ Urban"
0,0,"0",43,"2",16,98666,"No",319269,"Yes","F","Masters","Lawyer",37,"Private",3800,6,"SUV","no",35062,"2","Yes",0,16,"Highly Urban/ Urban"
0,0,"0",48,"0",13,54108,"No",183134,"Yes","M","High School","Professional",23,"Private",10060,1,"Pickup","yes",3149,"2","No",0,1,"Highly Urban/ Urban"
0,0,"2",45,"2",0,0,"No",100508,"Yes","F","Bachelors","Home Maker",60,"Private",6000,10,"SUV","no",0,"0","No",4,11,"Highly Rural/ Rural"
0,0,"0",57,"0",14,177908,"No",467833,"Yes","M","PhD","Manager",41,"Commercial",25380,1,"Panel Truck","yes",35371,"3","Yes",0,13,"Highly Urban/ Urban"
0,0,"0",53,"0",13,70195,"No",0,"No","M","Bachelors","Professional",34,"Private",17750,1,"Minivan","no",0,"0","No",2,9,"Highly Rural/ Rural"
1,3432.11415468362,"0",40,"0",0,0,"No",0,"No","F","High School","Student",40,"Commercial",5500,17,"SUV","no",0,"0","Yes",5,13,"Highly Urban/ Urban"
0,0,"0",39,"0",9,42141,"No",181281,"No","F","High School","Blue Collar",5,"Commercial",20080,4,"Pickup","no",0,"0","No",2,4,"Highly Urban/ Urban"
0,0,"0",36,"1",12,25081,"No",119233,"Yes","M","<High School","Clerical",66,"Private",7610,1,"Pickup","no",7054,"1","No",0,8,"Highly Rural/ Rural"
0,0,"0",42,"0",4,17574,"No",83322,"Yes","M","Masters","Professional",44,"Private",5700,6,"Pickup","no",0,"0","No",0,16,"Highly Urban/ Urban"
0,0,"0",28,"2",8,66783,"No",227215,"Yes","F","Bachelors","Blue Collar",5,"Commercial",10980,10,"SUV","no",8079,"2","No",3,10,"Highly Urban/ Urban"
0,0,"0",36,"2",11,13509,"Yes",0,"No","F","High School","Clerical",39,"Private",2850,13,"Sports Car","no",1468,"1","No",5,1,"Highly Rural/ Rural"
0,0,"0",33,"0",5,12067,"No",158840,"Yes","F","<High School","Clerical",19,"Commercial",16930,10,"Pickup","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",48,"0",11,73806,"No",216274,"No","F","High School","Blue Collar",16,"Commercial",8850,3,"SUV","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",69,"1",14,5622,"No",181254,"Yes","F","High School","Home Maker",26,"Private",9350,13,"Sports Car","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",33,"1",11,86321,"Yes",227138,"No","M","Masters","Unknown",17,"Private",13430,1,"Minivan","yes",0,"0","No",4,24,"Highly Urban/ Urban"
0,0,"0",61,"0",0,0,"No",0,"No","M","High School","Student",29,"Private",20480,6,"SUV","no",0,"0","No",0,9,"Highly Rural/ Rural"
0,0,"0",49,"0",7,32763,"No",191657,"Yes","F","Bachelors","Blue Collar",25,"Commercial",8010,17,"SUV","no",21383,"2","No",7,11,"Highly Urban/ Urban"
0,0,"0",42,"0",11,50613,"No",0,"No","F","High School","Clerical",45,"Private",18170,4,"Minivan","no",6784,"2","No",4,1,"Highly Urban/ Urban"
0,0,"0",55,"0",15,34745,"No",158840,"Yes","M","High School","Blue Collar",15,"Private",10470,18,"Pickup","yes",2752,"1","No",4,8,"Highly Urban/ Urban"
0,0,"0",41,"0",11,39066,"No",171066,"Yes","F","High School","Clerical",14,"Private",14320,1,"Minivan","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",47,"0",9,18896,"No",106991,"No","M","Bachelors","Blue Collar",14,"Commercial",12040,6,"Minivan","yes",0,"0","No",2,8,"Highly Urban/ Urban"
0,0,"1",43,"2",15,28948,"No",189468,"Yes","F","Bachelors","Manager",43,"Private",13260,5,"SUV","no",32281,"1","No",0,9,"Highly Urban/ Urban"
0,0,"0",44,"0",10,51778,"No",238871,"No","F","Bachelors","Blue Collar",29,"Commercial",15810,1,"SUV","no",0,"0","No",0,14,"Highly Urban/ Urban"
1,3960.50664793368,"0",25,"1",9,51778,"Yes",0,"No","F","High School","Clerical",12,"Private",7530,3,"SUV","no",4885,"3","No",3,7,"Highly Urban/ Urban"
0,0,"0",45,"1",11,29836,"Yes",130714,"No","M","<High School","Clerical",28,"Commercial",10240,4,"Pickup","yes",0,"0","No",1,6,"Highly Urban/ Urban"
0,0,"0",42,"0",12,103050,"No",270986,"Yes","M","Masters","Professional",26,"Commercial",11860,4,"Pickup","yes",0,"0","No",0,16,"Highly Urban/ Urban"
0,0,"0",53,"0",11,178768,"No",469094,"No","M","PhD","Unknown",23,"Commercial",24680,6,"Panel Truck","no",0,"0","No",1,12,"Highly Urban/ Urban"
0,0,"0",36,"0",8,51358,"No",178375,"Yes","F","Bachelors","Professional",25,"Private",1500,7,"SUV","no",0,"0","No",0,6,"Highly Urban/ Urban"
0,0,"0",47,"0",11,190579,"No",471490,"No","F","PhD","Doctor",39,"Private",13040,6,"SUV","no",0,"0","No",0,16,"Highly Urban/ Urban"
1,3543.47928306255,"0",52,"0",0,0,"No",0,"Yes","F","High School","Student",62,"Commercial",19240,17,"Minivan","no",6902,"2","Yes",3,9,"Highly Urban/ Urban"
0,0,"0",48,"0",14,58132,"No",0,"No","F","High School","Manager",32,"Private",6860,6,"SUV","no",7926,"3","No",3,1,"Highly Urban/ Urban"
1,2728.9189233111,"0",61,"0",11,53354,"No",0,"No","F","<High School","Blue Collar",41,"Private",1500,7,"Sports Car","no",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"0",54,"0",14,67290,"No",269448,"Yes","F","Bachelors","Manager",24,"Private",8230,6,"Sports Car","no",0,"0","No",2,10,"Highly Urban/ Urban"
0,0,"0",42,"0",10,90937,"No",287892,"Yes","M","Bachelors","Manager",11,"Private",1500,4,"Minivan","yes",943,"2","No",0,13,"Highly Urban/ Urban"
0,0,"0",36,"4",0,0,"No",0,"Yes","F","High School","Student",35,"Commercial",15130,10,"SUV","no",0,"0","Yes",0,1,"Highly Rural/ Rural"
0,0,"0",46,"0",12,5070,"No",0,"No","M","High School","Student",8,"Private",1790,1,"Minivan","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",37,"0",9,45464,"No",0,"No","F","Masters","Lawyer",35,"Private",11920,14,"SUV","no",3964,"1","No",4,15,"Highly Urban/ Urban"
0,0,"0",45,"0",12,11261,"No",151509,"Yes","M","Masters","Manager",26,"Private",13700,4,"Minivan","yes",0,"0","No",0,18,"Highly Urban/ Urban"
0,0,"0",25,"0",8,66923,"No",231852,"No","M","Bachelors","Professional",18,"Private",15010,10,"Minivan","yes",5960,"1","No",5,8,"Highly Urban/ Urban"
0,0,"0",41,"0",11,67338,"No",205470,"Yes","F","Bachelors","Blue Collar",6,"Commercial",19840,10,"SUV","no",0,"0","Yes",0,14,"Highly Rural/ Rural"
0,0,"0",44,"0",7,16976,"No",165890,"Yes","F","High School","Home Maker",53,"Private",9680,1,"SUV","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",46,"0",11,95550,"No",0,"No","M","Masters","Professional",21,"Commercial",16590,7,"Van","no",2169,"1","No",0,18,"Highly Urban/ Urban"
1,3565.40672073246,"0",47,"0",11,3663,"No",122332,"Yes","F","High School","Student",57,"Commercial",9310,1,"Sports Car","no",1348,"2","No",4,7,"Highly Urban/ Urban"
0,0,"0",37,"0",7,34038,"No",161587,"No","M","Masters","Lawyer",61,"Private",15450,9,"Minivan","no",3721,"3","No",2,14,"Highly Urban/ Urban"
0,0,"0",48,"0",10,44770,"No",162374,"No","M","Masters","Lawyer",66,"Private",5980,1,"Pickup","yes",0,"0","No",4,14,"Highly Urban/ Urban"
0,0,"0",44,"0",12,33833,"No",172826,"Yes","F","<High School","Blue Collar",26,"Private",22330,11,"Minivan","no",0,"0","No",1,1,"Highly Rural/ Rural"
0,0,"0",37,"0",8,95502,"No",0,"No","F","Bachelors","Professional",37,"Private",26290,1,"Sports Car","no",7460,"1","No",0,11,"Highly Urban/ Urban"
0,0,"0",42,"2",13,38092,"No",150907,"Yes","F","High School","Clerical",15,"Private",15320,7,"Sports Car","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",53,"0",13,74334,"No",254789,"Yes","F","PhD","Manager",24,"Private",6800,10,"SUV","no",5854,"1","No",1,16,"Highly Urban/ Urban"
0,0,"0",36,"0",12,77526,"No",262675,"Yes","M","Bachelors","Professional",31,"Private",12850,7,"Minivan","yes",8271,"3","No",5,11,"Highly Urban/ Urban"
0,0,"0",43,"1",11,72421,"No",217974,"Yes","F","Bachelors","Manager",35,"Private",13760,3,"SUV","no",1018,"1","No",1,18,"Highly Urban/ Urban"
0,0,"0",48,"0",11,101806,"No",296076,"No","F","Masters","Unknown",36,"Commercial",20860,7,"Pickup","no",26433,"3","Yes",0,23,"Highly Urban/ Urban"
0,0,"0",49,"0",7,67258,"No",222040,"No","M","Masters","Lawyer",28,"Private",21760,6,"Van","no",0,"0","No",1,10,"Highly Urban/ Urban"
0,0,"3",44,"4",18,59352,"No",192373,"Yes","M","High School","Manager",17,"Private",15470,1,"Minivan","yes",0,"0","No",0,1,"Highly Urban/ Urban"
1,4036.6110475386,"0",47,"0",6,32267,"No",0,"No","F","<High School","Blue Collar",63,"Private",18210,1,"Sports Car","no",0,"0","Yes",6,8,"Highly Urban/ Urban"
0,0,"0",57,"0",14,89448,"No",255481,"Yes","F","PhD","Manager",20,"Private",18020,1,"SUV","no",0,"0","No",0,14,"Highly Urban/ Urban"
1,3688.80064450867,"2",37,"2",10,47473,"No",190556,"Yes","M","High School","Blue Collar",37,"Commercial",9950,4,"Pickup","no",2981,"2","No",3,8,"Highly Urban/ Urban"
0,0,"0",51,"0",13,32159,"No",195096,"No","F","<High School","Blue Collar",46,"Private",9820,4,"SUV","no",0,"0","No",0,6,"Highly Rural/ Rural"
0,0,"1",43,"2",5,2599,"Yes",0,"No","M","Bachelors","Student",38,"Private",1760,3,"Minivan","yes",0,"0","No",0,5,"Highly Rural/ Rural"
0,0,"0",27,"2",11,11882,"No",0,"Yes","F","High School","Student",39,"Private",32510,1,"Pickup","no",10780,"2","No",1,8,"Highly Urban/ Urban"
0,0,"0",53,"0",11,115204,"No",158840,"Yes","M","Masters","Unknown",48,"Commercial",18320,6,"Van","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",54,"0",12,71316,"No",266967,"Yes","M","Masters","Manager",13,"Commercial",32660,7,"Panel Truck","no",0,"0","No",0,17,"Highly Urban/ Urban"
0,0,"0",54,"0",15,74208,"No",277531,"Yes","M","Bachelors","Manager",13,"Commercial",22330,7,"Van","no",0,"0","No",2,10,"Highly Urban/ Urban"
0,0,"0",40,"2",8,76036,"No",209793,"Yes","M","Bachelors","Blue Collar",32,"Commercial",14430,10,"Minivan","yes",0,"0","No",0,9,"Highly Urban/ Urban"
0,0,"0",58,"0",11,101448,"No",329765,"Yes","M","Bachelors","Professional",32,"Private",17440,1,"Van","no",0,"0","No",0,12,"Highly Urban/ Urban"
0,0,"0",41,"0",11,39066,"No",158840,"Yes","F","High School","Clerical",25,"Private",7920,7,"Sports Car","no",0,"0","No",3,1,"Highly Urban/ Urban"
0,0,"0",37,"4",5,79846,"Yes",0,"No","F","<High School","Blue Collar",35,"Commercial",20460,6,"SUV","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",45,"0",10,93996,"No",316275,"Yes","F","Masters","Professional",47,"Private",11640,1,"SUV","no",3731,"1","No",5,13,"Highly Urban/ Urban"
0,0,"0",45,"0",10,49675,"No",181340,"No","M","PhD","Professional",36,"Private",1500,1,"Minivan","yes",0,"0","No",0,12,"Highly Urban/ Urban"
0,0,"0",50,"0",11,53567,"No",225043,"Yes","M","<High School","Blue Collar",15,"Commercial",27630,1,"Panel Truck","no",0,"0","No",2,8,"Highly Urban/ Urban"
0,0,"2",37,"2",7,125309,"No",158840,"Yes","F","Bachelors","Professional",21,"Private",19900,11,"Minivan","no",0,"0","No",0,8,"Highly Rural/ Rural"
0,0,"0",43,"3",14,132449,"No",354193,"Yes","F","Masters","Manager",17,"Private",27530,10,"Minivan","no",0,"0","No",2,14,"Highly Urban/ Urban"
0,0,"0",44,"2",13,44200,"No",160351,"Yes","F","High School","Clerical",35,"Private",10910,4,"SUV","no",0,"0","No",2,1,"Highly Urban/ Urban"
0,0,"0",46,"0",5,133912,"No",0,"No","M","Masters","Lawyer",19,"Private",14890,13,"Minivan","yes",0,"0","No",0,14,"Highly Urban/ Urban"
0,0,"0",45,"0",15,128801,"No",0,"No","F","Masters","Lawyer",27,"Private",25900,3,"Minivan","no",5994,"2","No",6,17,"Highly Urban/ Urban"
0,0,"0",50,"0",9,139452,"No",364308,"Yes","F","PhD","Doctor",43,"Private",11900,8,"Pickup","no",0,"0","Yes",1,8,"Highly Urban/ Urban"
0,0,"2",58,"3",15,41781,"No",195766,"Yes","F","High School","Clerical",43,"Private",8260,4,"Minivan","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",45,"0",10,48344,"No",0,"No","M","Masters","Unknown",59,"Private",13020,9,"Minivan","no",7102,"3","No",4,8,"Highly Urban/ Urban"
0,0,"0",46,"0",12,16468,"No",100941,"Yes","F","Masters","Home Maker",44,"Private",7750,10,"SUV","no",0,"0","No",0,11,"Highly Rural/ Rural"
0,0,"0",42,"0",12,64019,"No",249488,"Yes","F","PhD","Doctor",38,"Private",14590,4,"Sports Car","no",7465,"1","No",0,13,"Highly Urban/ Urban"
0,0,"0",49,"0",16,25371,"No",143256,"Yes","M","High School","Blue Collar",20,"Private",4690,4,"Pickup","yes",0,"0","No",3,11,"Highly Urban/ Urban"
0,0,"0",30,"0",7,54275,"No",121341,"Yes","F","High School","Professional",17,"Private",7220,1,"Sports Car","no",0,"0","No",5,1,"Highly Urban/ Urban"
0,0,"0",54,"0",12,40818,"No",0,"No","F","Masters","Lawyer",34,"Private",15890,13,"SUV","no",0,"0","No",0,15,"Highly Urban/ Urban"
0,0,"0",40,"0",13,58231,"No",209820,"Yes","M","Bachelors","Manager",23,"Private",5400,1,"Minivan","yes",2983,"1","No",3,13,"Highly Urban/ Urban"
0,0,"0",43,"3",14,22485,"Yes",0,"No","F","<High School","Blue Collar",14,"Private",8050,13,"SUV","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",53,"0",10,123954,"No",0,"No","M","Masters","Unknown",18,"Commercial",17850,10,"Van","yes",1644,"3","No",3,10,"Highly Urban/ Urban"
1,3714.62919666176,"0",59,"0",11,2238,"No",96941,"Yes","F","High School","Home Maker",32,"Private",7620,1,"SUV","no",2490,"2","No",2,8,"Highly Urban/ Urban"
1,3979.97365947703,"0",41,"2",11,0,"Yes",158840,"No","F","High School","Student",19,"Private",14540,1,"Sports Car","no",3641,"1","No",0,1,"Highly Urban/ Urban"
0,0,"0",47,"0",10,82503,"No",0,"No","F","Bachelors","Professional",38,"Private",21800,13,"Sports Car","no",6633,"4","No",0,15,"Highly Urban/ Urban"
0,0,"0",29,"2",0,51778,"No",52142,"Yes","F","High School","Home Maker",37,"Private",5830,4,"SUV","no",0,"0","No",1,8,"Highly Rural/ Rural"
0,0,"0",46,"0",12,111318,"No",330183,"Yes","M","PhD","Doctor",43,"Private",35730,1,"Minivan","no",2935,"1","No",0,14,"Highly Urban/ Urban"
0,0,"0",57,"0",14,11977,"No",130295,"Yes","F","High School","Student",39,"Commercial",16360,9,"Pickup","no",0,"0","No",2,9,"Highly Urban/ Urban"
0,0,"0",45,"2",14,20757,"Yes",142511,"No","F","High School","Blue Collar",52,"Commercial",3580,10,"SUV","no",0,"0","No",0,10,"Highly Rural/ Rural"
0,0,"0",52,"0",0,0,"No",0,"Yes","M","<High School","Student",29,"Private",6700,6,"Minivan","yes",0,"0","No",1,5,"Highly Rural/ Rural"
1,3715.67941792305,"0",29,"1",0,0,"Yes",0,"No","M","High School","Student",32,"Private",4400,6,"Minivan","yes",3359,"3","No",8,7,"Highly Urban/ Urban"
0,0,"0",51,"0",13,50446,"No",190849,"Yes","F","Bachelors","Blue Collar",50,"Commercial",26130,10,"Pickup","no",1412,"3","No",3,1,"Highly Urban/ Urban"
0,0,"1",47,"0",7,33767,"No",153272,"Yes","F","High School","Clerical",43,"Commercial",28140,6,"Pickup","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",40,"0",13,51778,"No",199444,"Yes","F","High School","Home Maker",5,"Private",14340,4,"SUV","no",0,"0","No",0,7,"Highly Urban/ Urban"
0,0,"0",48,"0",8,51778,"No",158460,"Yes","M","High School","Clerical",68,"Commercial",21270,1,"Van","no",0,"0","No",0,10,"Highly Rural/ Rural"
0,0,"0",54,"0",14,100816,"No",281563,"Yes","F","Masters","Lawyer",33,"Private",21680,6,"Minivan","no",0,"0","No",1,20,"Highly Urban/ Urban"
0,0,"0",56,"0",9,19712,"No",0,"No","M","Bachelors","Manager",28,"Private",10730,6,"Pickup","yes",0,"0","No",3,8,"Highly Urban/ Urban"
1,3440.96421433531,"0",33,"0",10,44315,"No",193380,"No","F","High School","Manager",15,"Private",5930,1,"Sports Car","no",0,"0","Yes",2,11,"Highly Urban/ Urban"
0,0,"0",40,"0",11,21104,"No",106870,"Yes","F","<High School","Blue Collar",29,"Private",3610,4,"SUV","no",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",39,"0",12,49652,"No",208319,"Yes","M","Bachelors","Manager",46,"Private",10370,6,"Pickup","yes",0,"0","Yes",1,10,"Highly Urban/ Urban"
0,0,"0",49,"0",7,56462,"No",173487,"Yes","F","Bachelors","Professional",39,"Private",22720,13,"Minivan","no",5495,"1","No",5,10,"Highly Urban/ Urban"
0,0,"0",51,"0",11,8260,"No",124947,"No","M","High School","Student",31,"Commercial",15620,6,"Minivan","yes",0,"0","No",1,9,"Highly Urban/ Urban"
0,0,"0",57,"0",13,196889,"No",484353,"No","M","Masters","Professional",42,"Commercial",43250,1,"Panel Truck","yes",9784,"2","No",6,15,"Highly Urban/ Urban"
0,0,"0",50,"0",10,45620,"No",170796,"Yes","F","Bachelors","Manager",20,"Private",14790,4,"SUV","no",0,"0","No",1,5,"Highly Urban/ Urban"
0,0,"0",26,"3",15,69789,"No",206181,"Yes","F","High School","Manager",37,"Private",11770,1,"SUV","no",2960,"3","No",5,7,"Highly Urban/ Urban"
0,0,"0",43,"0",13,45355,"No",151271,"Yes","F","<High School","Blue Collar",12,"Private",10340,1,"SUV","no",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",40,"0",12,43072,"No",120442,"Yes","M","High School","Clerical",38,"Private",13980,1,"Minivan","yes",0,"0","No",0,1,"Highly Rural/ Rural"
0,0,"0",45,"2",15,135768,"No",347575,"Yes","M","Masters","Unknown",22,"Commercial",19580,1,"Van","yes",8176,"2","No",6,15,"Highly Urban/ Urban"
0,0,"0",34,"1",11,51778,"Yes",0,"No","F","Masters","Manager",22,"Private",20490,4,"Sports Car","no",0,"0","No",0,18,"Highly Urban/ Urban"
0,0,"0",40,"2",14,23095,"No",140824,"Yes","F","<High School","Clerical",19,"Private",7810,1,"Minivan","no",5128,"2","No",1,8,"Highly Urban/ Urban"
0,0,"0",41,"0",9,173557,"No",450715,"No","M","Masters","Unknown",34,"Commercial",22960,7,"Panel Truck","yes",5447,"3","No",0,15,"Highly Urban/ Urban"
0,0,"0",41,"3",12,62943,"No",229852,"Yes","M","High School","Clerical",28,"Private",27820,1,"Minivan","yes",0,"0","No",2,1,"Highly Urban/ Urban"
1,3661.41375677182,"0",40,"3",9,17372,"No",107484,"Yes","F","High School","Clerical",33,"Private",7240,6,"SUV","no",20134,"2","Yes",3,1,"Highly Urban/ Urban"
0,0,"1",43,"2",15,58025,"No",211109,"Yes","M","Bachelors","Clerical",16,"Commercial",28840,6,"Panel Truck","yes",0,"0","No",0,8,"Highly Urban/ Urban"
0,0,"1",60,"2",17,52002,"Yes",242854,"No","M","Masters","Unknown",5,"Commercial",28140,4,"Panel Truck","no",0,"0","No",0,12,"Highly Urban/ Urban"
0,0,"0",52,"0",11,41408,"No",199056,"No","F","Bachelors","Clerical",32,"Private",5640,4,"SUV","no",0,"0","No",0,10,"Highly Rural/ Rural"
0,0,"0",44,"0",11,38988,"No",152614,"No","F","<High School","Home Maker",11,"Private",5700,6,"SUV","no",525,"1","No",1,1,"Highly Urban/ Urban"
0,0,"1",41,"3",13,257,"Yes",0,"No","F","<High School","Home Maker",14,"Private",5630,4,"SUV","no",7902,"1","No",5,1,"Highly Rural/ Rural"
0,0,"0",41,"2",14,146370,"No",381878,"Yes","M","High School","Manager",34,"Private",20420,7,"Minivan","yes",0,"0","No",0,1,"Highly Urban/ Urban"
0,0,"0",56,"0",12,17546,"No",0,"No","F","Bachelors","Home Maker",20,"Private",27740,4,"Pickup","no",0,"0","No",0,7,"Highly Rural/ Rural"
